TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,ContinentId,UserRegionId,UserCountryId,UserCityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionCityName,AttractionCountryId,CountryId,AttractionCountry,AttractionRegionId,User_Region,User_RegionId,User_ContinentId,Attraction_Region,Attraction_RegionId,Attraction_ContinentId,Continent,AttractionType,VisitModeId,VisitMode,visitmode_avg_rating,User_Avg_Rating,User_Total_Visits,User_Mode_Avg_Rating,Attraction_Avg_Rating,Attraction_Total_Visits
195,113,2020,3,640,-0.16238916377143323,5.0,17.0,125.0,6000.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Central Europe,17,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,0.3734143808425771,1.613155205329321
205,16816,2020,3,640,0.8679380542014483,5.0,21.0,163.0,8215.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
206,41624,2020,3,640,0.8679380542014483,2.0,8.0,51.0,1474.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
207,33038,2020,3,640,0.8679380542014483,4.0,15.0,109.0,3979.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,8,3,2,1.2164842173320893,0.21204650273866435,0.09330076617344756,0.20321786627416455,0.3734143808425771,1.613155205329321
208,46031,2020,2,640,-0.16238916377143323,2.0,8.0,48.0,441.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,5,4,-1.3914009021366462,-0.7935383764627143,-0.1954176964292416,-0.1822689224623969,0.3734143808425771,1.613155205329321
211,81844,2020,3,640,0.8679380542014483,2.0,8.0,51.0,1674.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
212,64368,2020,2,640,0.8679380542014483,3.0,12.0,89.0,2625.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Middle East,12,3,Central Africa,1,1,Asia,8,3,2,1.2164842173320893,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
213,51849,2020,3,640,0.8679380542014483,5.0,21.0,163.0,8837.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,4,3,0.3261006562524137,1.016514406099768,-0.1954176964292416,0.9741914437472885,0.3734143808425771,1.613155205329321
223,53252,2019,4,640,0.8679380542014483,2.0,8.0,51.0,1552.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,4,3,0.3261006562524137,1.016514406099768,-0.1954176964292416,0.9741914437472885,0.3734143808425771,1.613155205329321
224,29563,2020,3,640,0.8679380542014483,4.0,16.0,115.0,5572.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Oceania,16,4,Central Africa,1,1,Australia & Oceania,8,3,2,1.2164842173320893,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
225,66839,2020,2,640,-0.16238916377143323,5.0,21.0,159.0,7536.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,3,2,1.2164842173320893,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,0.3734143808425771,1.613155205329321
226,42947,2020,1,640,0.8679380542014483,5.0,21.0,163.0,8402.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,0.3734143808425771,1.613155205329321
231,77269,2020,3,640,-0.16238916377143323,5.0,21.0,163.0,8136.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,-0.7935383764627143,-0.1954176964292416,-0.7604991055672395,0.3734143808425771,1.613155205329321
232,4371,2020,3,640,0.8679380542014483,4.0,15.0,109.0,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,8,2,1,-0.8194092198124423,0.4131634785789405,0.3820192287761367,0.9741914437472885,0.3734143808425771,1.613155205329321
233,25561,2019,6,640,0.8679380542014483,3.0,14.0,101.0,3013.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
236,16514,2020,3,640,-1.1927163817443147,5.0,19.0,145.0,6677.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern Europe,19,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,-1.3968893039835417,-0.48413615903193075,-1.3387292886720823,0.3734143808425771,1.613155205329321
237,52730,2020,3,640,0.8679380542014483,5.0,20.0,153.0,6972.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Southern Europe,20,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
238,21256,2020,3,640,0.8679380542014483,4.0,16.0,115.0,5488.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Oceania,16,4,Central Africa,1,1,Australia & Oceania,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
239,45191,2020,3,640,0.8679380542014483,5.0,21.0,163.0,8221.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,0.4131634785789405,-0.1954176964292416,0.9741914437472885,0.3734143808425771,1.613155205329321
240,81154,2020,3,640,-0.16238916377143323,2.0,8.0,48.0,333.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,2,1,-0.8194092198124423,-0.19018744894188688,0.3820192287761367,-0.1822689224623969,0.3734143808425771,1.613155205329321
241,57365,2020,3,640,-0.16238916377143323,2.0,8.0,48.0,576.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,0.3734143808425771,1.613155205329321
242,85847,2020,3,640,-0.16238916377143323,3.0,14.0,101.0,3285.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,8,3,2,1.2164842173320893,-0.06951726343772184,2.1143300043922717,0.3959612606424458,0.3734143808425771,1.613155205329321
244,59810,2020,3,640,-0.16238916377143323,3.0,11.0,70.0,2282.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,East Asia,11,3,Central Africa,1,1,Asia,8,4,3,0.3261006562524137,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,0.3734143808425771,1.613155205329321
246,16482,2020,1,640,0.8679380542014483,2.0,8.0,51.0,1972.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,4,3,0.3261006562524137,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
249,45653,2020,2,640,0.8679380542014483,4.0,16.0,115.0,5671.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Oceania,16,4,Central Africa,1,1,Australia & Oceania,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
250,70967,2020,3,640,0.8679380542014483,3.0,14.0,101.0,3285.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,8,5,4,-1.3914009021366462,0.6142804544192166,1.8256115417895824,0.9741914437472885,0.3734143808425771,1.613155205329321
252,63138,2020,2,640,-0.16238916377143323,2.0,8.0,51.0,765.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,4,3,0.3261006562524137,-0.1039944592960547,3.269203854803028,0.20321786627416455,0.3734143808425771,1.613155205329321
254,17811,2020,2,640,0.8679380542014483,3.0,14.0,108.0,3667.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,8,5,4,-1.3914009021366462,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
258,10370,2020,2,640,-0.16238916377143323,3.0,12.0,86.0,2564.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Middle East,12,3,Central Africa,1,1,Asia,8,5,4,-1.3914009021366462,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,0.3734143808425771,1.613155205329321
259,28567,2020,2,640,0.8679380542014483,5.0,21.0,163.0,743.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,1.016514406099768,-0.1954176964292416,0.9741914437472885,0.3734143808425771,1.613155205329321
262,43435,2020,2,640,-0.16238916377143323,4.0,15.0,109.0,935.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,8,5,4,-1.3914009021366462,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,0.3734143808425771,1.613155205329321
264,25621,2020,2,640,0.8679380542014483,4.0,15.0,109.0,4335.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,8,4,3,0.3261006562524137,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
266,24948,2020,2,640,0.8679380542014483,2.0,8.0,51.0,1327.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
268,14459,2020,2,640,0.8679380542014483,5.0,19.0,145.0,6651.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern Europe,19,5,Central Africa,1,1,Europe,8,4,3,0.3261006562524137,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
273,57716,2020,2,640,-1.1927163817443147,4.0,15.0,109.0,535.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,8,4,3,0.3261006562524137,-1.3968893039835417,-0.1954176964292416,-1.3387292886720823,0.3734143808425771,1.613155205329321
278,77961,2020,2,640,0.8679380542014483,5.0,21.0,163.0,1459.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
279,32533,2020,2,640,0.8679380542014483,2.0,9.0,55.0,2225.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,South America,9,2,Central Africa,1,1,America,8,3,2,1.2164842173320893,1.016514406099768,-0.1954176964292416,0.9741914437472885,0.3734143808425771,1.613155205329321
282,8481,2020,2,640,0.8679380542014483,4.0,15.0,109.0,4571.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
284,53690,2019,4,640,0.8679380542014483,4.0,16.0,115.0,337.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Oceania,16,4,Central Africa,1,1,Australia & Oceania,8,3,2,1.2164842173320893,-0.5924214006224386,0.09330076617344756,0.9741914437472885,0.3734143808425771,1.613155205329321
286,51055,2020,2,640,-0.16238916377143323,5.0,21.0,160.0,4011.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,0.3734143808425771,1.613155205329321
288,62791,2020,2,640,-1.1927163817443147,5.0,21.0,163.0,1396.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,-0.3913044247821625,0.959456153981515,-0.3750123168306776,0.3734143808425771,1.613155205329321
290,23746,2020,2,640,0.8679380542014483,5.0,21.0,163.0,1633.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,1.016514406099768,-0.1954176964292416,0.9741914437472885,0.3734143808425771,1.613155205329321
293,46065,2020,2,640,-0.16238916377143323,2.0,9.0,54.0,2209.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,South America,9,2,Central Africa,1,1,America,8,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,0.3734143808425771,1.613155205329321
297,58995,2020,1,640,0.8679380542014483,4.0,15.0,109.0,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,8,3,2,1.2164842173320893,1.016514406099768,-0.1954176964292416,0.9741914437472885,0.3734143808425771,1.613155205329321
298,75223,2020,2,640,0.8679380542014483,4.0,15.0,109.0,4646.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
300,11099,2020,2,640,0.8679380542014483,5.0,21.0,163.0,780.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,0.4131634785789405,0.3820192287761367,0.3959612606424458,0.3734143808425771,1.613155205329321
308,39393,2020,2,640,0.8679380542014483,2.0,8.0,48.0,545.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
309,4453,2020,2,640,0.8679380542014483,5.0,19.0,144.0,6609.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern Europe,19,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
310,53132,2020,2,640,-1.1927163817443147,4.0,15.0,109.0,2111.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,8,2,1,-0.8194092198124423,-0.5924214006224386,0.09330076617344756,-0.5677557111989588,0.3734143808425771,1.613155205329321
312,34227,2020,2,640,0.8679380542014483,5.0,21.0,163.0,7977.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
313,18600,2020,2,640,-0.16238916377143323,5.0,21.0,163.0,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,4,3,0.3261006562524137,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,0.3734143808425771,1.613155205329321
314,78886,2020,1,640,0.8679380542014483,4.0,15.0,109.0,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,8,3,2,1.2164842173320893,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
315,18325,2020,2,640,-3.2533708176900777,3.0,11.0,69.0,2282.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,East Asia,11,3,Central Africa,1,1,Asia,8,4,3,0.3261006562524137,-3.5086175503064374,0.3820192287761367,-3.3625349295390317,0.3734143808425771,1.613155205329321
316,30475,2020,2,640,0.8679380542014483,2.0,8.0,48.0,441.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,5,4,-1.3914009021366462,1.016514406099768,-0.1954176964292416,0.9741914437472885,0.3734143808425771,1.613155205329321
320,51292,2020,2,640,-0.16238916377143323,5.0,21.0,163.0,8688.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,0.3734143808425771,1.613155205329321
321,74902,2020,2,640,-2.2230435997171965,5.0,21.0,163.0,8314.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,-2.6035911590251963,-0.48413615903193075,-2.4951896548817674,0.3734143808425771,1.613155205329321
325,30233,2020,2,640,0.8679380542014483,5.0,17.0,127.0,6062.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Central Europe,17,5,Central Africa,1,1,Europe,8,4,3,0.3261006562524137,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
328,42707,2020,2,640,-0.16238916377143323,2.0,8.0,51.0,859.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,0.3734143808425771,1.613155205329321
330,25682,2020,2,640,0.8679380542014483,2.0,8.0,48.0,384.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,2,1,-0.8194092198124423,0.6142804544192166,0.09330076617344756,0.9741914437472885,0.3734143808425771,1.613155205329321
331,38154,2019,5,640,0.8679380542014483,5.0,19.0,142.0,6544.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern Europe,19,5,Central Africa,1,1,Europe,8,4,3,0.3261006562524137,1.016514406099768,0.09330076617344756,0.9741914437472885,0.3734143808425771,1.613155205329321
333,44234,2020,2,640,0.8679380542014483,2.0,8.0,50.0,616.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,5,4,-1.3914009021366462,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
334,22217,2020,2,640,0.8679380542014483,2.0,8.0,51.0,682.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,4,3,0.3261006562524137,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
338,12892,2020,2,640,0.8679380542014483,2.0,8.0,51.0,1320.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,8,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,0.3734143808425771,1.613155205329321
339,47829,2020,1,640,0.8679380542014483,5.0,21.0,163.0,8315.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,8,2,1,-0.8194092198124423,0.7148389423393542,0.3820192287761367,0.9741914437472885,0.3734143808425771,1.613155205329321
